ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,reference_period_end,revenue,net_income,assets,liabilities,equity,cash,cfo,capex,interest_expense,cogs,ppe_net,depreciation,sga,current_assets,current_liabilities,accounts_receivable,inventory,accounts_payable,long_term_debt,short_term_debt,total_debt,fcf,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,news_mentions_30d,risk_news_mentions_30d,news_data_available,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,last_close_is_assumption,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,revenue_is_stale,net_income_is_stale,assets_is_stale,liabilities_is_stale,equity_is_stale,cash_is_stale,cfo_is_stale,capex_is_stale,interest_expense_is_stale,cogs_is_stale,ppe_net_is_stale,depreciation_is_stale,sga_is_stale,current_assets_is_stale,current_liabilities_is_stale,accounts_receivable_is_stale,inventory_is_stale,accounts_payable_is_stale,long_term_debt_is_stale,short_term_debt_is_stale,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,A / BBB bucket,A,demo_bucket_to_refresh,0000027419,True,2026-01-31,104780000000.0,3705000000.0,59490000000.0,,16165000000.0,5488000000.0,6562000000.0,3727000000.0,502000000.0,75511000000.0,33749000000.0,3134000000.0,21535000000.0,20005000000.0,21230000000.0,,12304000000.0,12622000000.0,14398000000.0,161000000.0,14398000000.0,2835000000.0,0.7,0.2420238695579089,0.0922507984535216,0.03535980148883375,0.047655068078668684,-0.048024878130778284,0.9422986340084786,125.25,0.02756584319613098,0.09525489804418474,0.2779019266102004,-0.051854699371836954,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,90.6,Strong public-data coverage
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000109198,True,2026-01-31,35864664000.0,5494000000.0,35767000000.0,,10190000000.0,6230000000.0,6874000000.0,1957000000.0,79000000.0,41679000000.0,8220000000.0,1247000000.0,11515000000.0,15202000000.0,13361000000.0,602000000.0,7297000000.0,4575000000.0,1870000000.0,999000000.0,2869000000.0,4917000000.0,0.72,0.08021360471943412,0.1741829060306987,0.08,0.13747308971957392,-0.03858305141610982,1.1377890876431405,153.36000061035156,-0.050990131076392387,-0.015658130794660163,0.19233893807891003,-0.07054545084635422,True,,,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,85.8,Strong public-data coverage
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0001973266,True,2025-12-31,4735151000.0,195403000.0,15495821000.0,6245742000.0,3737381000.0,831100000.0,1285725000.0,,202724000.0,,639930000.0,484990000.0,1511993000.0,2329061000.0,1847163000.0,558277000.0,,194807000.0,3762124000.0,38061000.0,3800185000.0,,0.4030597668881178,0.24523934549837662,0.05363381520733881,0.04126647703526244,0.05,-0.07036232542954646,1.2608854768095723,186.7899932861328,-0.05360491509751952,-0.10434208797290401,0.3499293862627397,-0.16633263817178523,True,,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,93.6,Strong public-data coverage
TMO,Thermo Fisher Scientific,Healthcare,Life Sciences Tools & Services,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0000097745,True,2025-12-31,44556000000.0,6704000000.0,110343000000.0,,53407000000.0,9852000000.0,7818000000.0,1525000000.0,1375000000.0,8976000000.0,10565000000.0,1050000000.0,8732000000.0,28707000000.0,15189000000.0,8900000000.0,5425000000.0,3622000000.0,39172000000.0,693000000.0,39172000000.0,6293000000.0,0.65,0.3550021297227735,0.08928522878660178,0.15046233952778526,0.057031257080195394,-0.010095792211558504,1.8899861742050168,465.0,-0.06270783953182635,-0.14869471461859063,0.3246845624014558,-0.2720936956176535,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1,3,89.1,Strong public-data coverage
TMUS,T-Mobile US,Industrials,,Nasdaq 100; S&P 500,BBB bucket,BBB,demo_bucket_to_refresh,0001283699,True,2025-12-31,88309000000.0,10992000000.0,219237000000.0,6830508000.0,59203000000.0,5598000000.0,27950000000.0,9955000000.0,835000000.0,11608000000.0,38333000000.0,13508000000.0,23470000000.0,24461000000.0,24500000000.0,4874000000.0,2405000000.0,10280000000.0,86282000000.0,5135000000.0,91417000000.0,17995000000.0,0.66,0.4169779736084694,0.025534011138630797,0.12447202436897711,0.08208012333684551,-0.0773500823309934,0.9984081632653061,193.6300048828125,-0.010627978946910477,-0.01567819127996839,0.29769994579667797,-0.12610011065496884,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1,3,89.1,Strong public-data coverage
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001811074,True,2025-12-31,798190000.0,481376000.0,1623278000.0,164371000.0,1458907000.0,144809000.0,545910000.0,18967000.0,,,164538000.0,62533000.0,23780000.0,319320000.0,72604000.0,,,39578000.0,,,,,0.1012586876677932,0.22,0.0892077635500512,0.6030844786329069,0.05,-0.039755359217583185,4.398104787615007,394.20001220703125,-0.03846620232386777,0.05378131653872198,0.5872900058445685,-0.2697159483256235,True,,,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,85.8,Strong public-data coverage
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,NR (to derive from financials),BB-,default - no public rating available; derive from leverage/margin post-SEC pull,0001116132,True,2025-06-28,7010700000.0,183200000.0,6580500000.0,5722700000.0,857800000.0,1100000000.0,1216600000.0,122700000.0,,1721800000.0,489500000.0,162900000.0,4019100000.0,2905600000.0,1556900000.0,239300000.0,860700000.0,456100000.0,2377900000.0,16700000.0,2394600000.0,1093900000.0,0.869645163741357,0.36389332117620243,0.167160550110174,0.026131484730483403,0.16623356887774485,-0.15703973862168527,1.866272721433618,133.47999572753906,-0.11190956076312619,-0.1345758026553706,0.4261448103916793,-0.16606735146214158,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,S&P 500,NR (to derive from financials),B+,default - no public rating available; derive from leverage/margin post-SEC pull,0001389170,True,2025-12-31,17028300000.0,1923000000.0,25218400000.0,,3067900000.0,166100000.0,3917400000.0,3333300000.0,10100000.0,10507800000.0,20534800000.0,1515300000.0,406000000.0,2362700000.0,3546800000.0,1474600000.0,429300000.0,1873000000.0,17432500000.0,534900000.0,17432500000.0,584100000.0,0.48,0.691261142657742,0.006586460679503854,0.11292965240217755,0.02316165974050693,-0.07908511245757066,0.666149768805684,248.1199951171875,0.02581813054697868,0.14545765390844445,0.26455811083487196,-0.04598582002677443,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,90.6,Strong public-data coverage
TRI,Thomson Reuters,Industrials,,Nasdaq 100,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001075124,True,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.28,0.06,0.09,0.04,0.02,1.2,92.94000244140625,0.11612833179025994,0.048549221509034846,0.5137234182030107,-0.3335648546295725,True,,,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0,55.5,Assumption-heavy; use with caution
TRMB,Trimble Inc.,Technology,Application Software,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000864749,True,2026-01-02,3587300000.0,424000000.0,9312000000.0,3475800000.0,5836200000.0,253400000.0,386200000.0,25300000.0,8641000.0,1109400000.0,182800000.0,199900000.0,483100000.0,1631900000.0,1503400000.0,856000000.0,186300000.0,168300000.0,1392200000.0,0.0,1392200000.0,360900000.0,0.3732603092783505,0.14950601374570446,0.027212199312714777,0.11819474256404539,0.03875644329896907,0.004059278350515464,1.0854729280297992,60.79999923706055,-0.061293771989578194,-0.0915882420463876,0.3260952421891099,-0.2720306312164107,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001113169,True,2025-12-31,7314800000.0,2087100000.0,14341800000.0,2288600000.0,10860100000.0,3378200000.0,1753400000.0,274200000.0,,,845300000.0,166000000.0,,,,,,,,,,1479200000.0,0.15957550656124056,0.25,0.2355492337084606,0.2853256411658555,0.1031390759876724,0.02326765120138337,1.0,105.33000183105469,0.15127341010427386,0.11573610764161835,0.21240182361264828,-0.019368200664148016,True,,,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1,85.8,Strong public-data coverage
TRV,"Travelers Companies, Inc.",Financials,,Dow; S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000086312,True,2025-12-31,48828000000.0,6288000000.0,143708000000.0,110814000000.0,32894000000.0,842000000.0,10606000000.0,,425000000.0,,,680000000.0,6120000000.0,,,,,,5861000000.0,600000000.0,,,0.7711052968519498,0.25,0.005859103181451276,0.12877856967313836,0.015,-0.030047039830767945,1.0,298.0400085449219,0.002623961359322635,0.021532870154683303,0.17770662202594664,-0.041357337514403625,True,,,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,2,77.9,Usable for demo; some stale/missing fields
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0000916365,True,2025-12-27,15524046000.0,1096087000.0,10933679000.0,8352386000.0,2581293000.0,194109000.0,1635259000.0,894770000.0,69144000.0,9869538000.0,3026544000.0,494011000.0,3693108000.0,3507797000.0,2614449000.0,,3084086000.0,1390833000.0,150000000.0,,150000000.0,740489000.0,0.7639135921221027,0.013719078454745195,0.017753310665147567,0.0706057557417699,0.0677255112391721,-0.049312953124012515,1.3416964721820928,30.649999618530273,-0.3193426504683361,-0.42753605582716403,0.369196480721113,-0.4495994982853745,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
TSLA,"Tesla, Inc.",Industrials,,Nasdaq 100; S&P 500,BBB / BB bucket,BBB,demo_bucket_to_refresh,0001318605,True,2025-12-31,94827000000.0,3794000000.0,137806000000.0,54941000000.0,82137000000.0,16513000000.0,14747000000.0,8527000000.0,156000000.0,77733000000.0,40643000000.0,5030000000.0,5834000000.0,68642000000.0,31714000000.0,4576000000.0,12392000000.0,13371000000.0,6584000000.0,50841000.0,6584000000.0,6220000000.0,0.39868365673483014,0.047777310131634325,0.11982787396775177,0.04000970187815706,0.04513591570758893,-0.07948129979826712,2.1644068865485275,428.3500061035156,0.2275397366926486,0.026430553497828413,0.38021017893252324,-0.12560218454724614,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2,97.0,Strong public-data coverage
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000100493,True,2025-09-27,54441000000.0,474000000.0,36658000000.0,,18085000000.0,1229000000.0,2155000000.0,978000000.0,355000000.0,50879000000.0,9204000000.0,1350000000.0,2121000000.0,9916000000.0,6389000000.0,2524000000.0,5681000000.0,2601000000.0,,,,1177000000.0,0.7,0.3,0.0335261061705494,0.008706673279329917,0.032107589066506625,-0.04585629330569044,1.5520425731726404,68.37999725341797,0.04174280757537052,0.054016396536859856,0.26952089412461766,-0.005381858132102235,True,,,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,85.8,Strong public-data coverage
TT,Trane Technologies,Industrials,Building Products,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0001466258,True,2025-12-31,21321900000.0,2918600000.0,21420700000.0,12819800000.0,8579200000.0,1763300000.0,3194500000.0,383000000.0,226700000.0,8651300000.0,2251300000.0,207400000.0,3742800000.0,7863000000.0,6286700000.0,3235300000.0,2103600000.0,2153900000.0,4615100000.0,763300000.0,4615100000.0,2811500000.0,0.5984771739485638,0.2154504754746577,0.08231757132119866,0.13688273559110586,0.1312515464013781,-0.01288006461040022,1.250735680086532,466.1700134277344,0.0009877863500822315,0.0163214659605746,0.30735189048635186,-0.05353878803691625,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,2,97.0,Strong public-data coverage
TTD,Trade Desk (The),Communication Services,Advertising,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0001671933,True,2025-12-31,2896284000.0,443304000.0,6153220000.0,3668829000.0,2484391000.0,658175000.0,992721000.0,197011000.0,1550000.0,619067000.0,396819000.0,115784000.0,518455000.0,5261004000.0,3265997000.0,3770194000.0,,3007651000.0,,,,795710000.0,0.5962453804674626,0.28,0.10696432111967392,0.1530595756493493,0.12931603290634822,-0.08928934769112758,1.6108416511099062,23.079999923706055,0.14883025128962024,-0.14644973586326004,0.6366831231460743,-0.49716777436939064,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,92.1,Strong public-data coverage
TTWO,Take-Two Interactive,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),B-,default - no public rating available; derive from leverage/margin post-SEC pull,0000946581,True,2025-03-31,5633600000.0,-4478900000.0,9180700000.0,7043000000.0,2137700000.0,1456100000.0,-45200000.0,169400000.0,,2571400000.0,443800000.0,229400000.0,883300000.0,2815900000.0,3615800000.0,771100000.0,13224000.0,194700000.0,2512600000.0,1148500000.0,3661100000.0,-214600000.0,0.767152831483438,0.3987822279346891,0.1586044637119174,-0.7950333712013633,-0.023375123901227576,-0.48293703094535273,0.7787764810000554,220.4499969482422,0.11863799033385525,0.07520849758938963,0.33512700330440615,-0.14524448909296261,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,98.5,Strong public-data coverage
TXN,Texas Instruments,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),BBB-,default - no public rating available; derive from leverage/margin post-SEC pull,0000097476,True,2025-12-31,17682000000.0,5001000000.0,34585000000.0,18312000000.0,16273000000.0,3225000000.0,7153000000.0,4550000000.0,543000000.0,7599000000.0,12320000000.0,1918000000.0,1860000000.0,13750000000.0,3159000000.0,1963000000.0,4804000000.0,756000000.0,14048000000.0,500000000.0,14548000000.0,2603000000.0,0.5294780974410872,0.4206447882029782,0.09324851814370391,0.2828299966067187,0.0752638427063756,-0.06222350730085297,4.352643241532131,287.79998779296875,0.347097858693161,0.32222106241567117,0.493064511904749,-0.005666164436857746,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
TXT,Textron,Aerospace & Defense,Aerospace & Defense,S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000217346,True,2026-01-03,14799000000.0,921000000.0,18129000000.0,10254000000.0,7875000000.0,2025000000.0,1312000000.0,383000000.0,142000000.0,10094000000.0,2477000000.0,401000000.0,1173000000.0,,,1026000000.0,4278000000.0,,,,,929000000.0,0.5656131060731425,0.3,0.11169948700976336,0.06223393472531928,0.05124386342324452,-0.021567654034971594,1.1,91.01000213623047,-0.004157974132353637,-0.04650791202098037,0.2839412981696778,-0.09665678902138763,True,,,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,2,4,81.3,Usable for demo; some stale/missing fields
TYL,Tyler Technologies,Technology,Application Software,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000860731,True,2025-12-31,2332340000.0,315603000.0,5638908000.0,1936119000.0,3702789000.0,1015400000.0,653543000.0,16015000.0,4995000.0,1248640000.0,160355000.0,138358000.0,316447000.0,1843888000.0,1755445000.0,638798000.0,,174653000.0,599663000.0,0.0,599663000.0,637528000.0,0.34334998904043124,0.1063438169234185,0.18007032567298492,0.13531603454041863,0.11305876953481064,-0.05993004319276002,1.0503820968472382,324.5799865722656,0.022943583546706225,-0.08630786089674469,0.48336296940419016,-0.31345052749767666,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
UAL,United Airlines Holdings,Transportation,Passenger Airlines,S&P 500,BB bucket,BB,demo_bucket_to_refresh,0000100517,True,2025-12-31,59070000000.0,3353000000.0,76448000000.0,,15282000000.0,5942000000.0,8431000000.0,5874000000.0,670000000.0,,46121000000.0,2939000000.0,,16857000000.0,26133000000.0,2391000000.0,7000000.0,4567000000.0,17170000000.0,4096000000.0,21266000000.0,2557000000.0,0.78,0.27817601506906653,0.07772603599832566,0.05676316234975453,0.03344757220594391,-0.06642423608204269,0.645046492939961,99.58000183105469,0.03298755451079627,-0.14302922163234122,0.5626049747007248,-0.15272693894900402,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,2,90.6,Strong public-data coverage
UBER,Uber,Transportation,Passenger Ground Transportation,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001543151,True,2025-12-31,52017000000.0,10053000000.0,61802000000.0,33719000000.0,27041000000.0,7105000000.0,10099000000.0,336000000.0,633000000.0,,1897000000.0,719000000.0,3241000000.0,13993000000.0,12320000000.0,3827000000.0,,1013000000.0,10600000000.0,0.0,10600000000.0,9763000000.0,0.5455972298631112,0.1715154849357626,0.11496391702533898,0.19326374070015573,0.15797223390828777,-0.0007443124817967056,1.1357954545454545,75.44999694824219,0.07051636428192176,0.020836060206046225,0.36223530369738016,-0.19819343069392226,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,S&P 500,NR (to derive from financials),BB-,default - no public rating available; derive from leverage/margin post-SEC pull,0000074208,True,2025-12-31,1712317000.0,377704000.0,10605674000.0,6456911000.0,3288462000.0,1222000.0,902887000.0,4850000.0,180866000.0,,,680035000.0,85104000.0,,,,,,5821369000.0,,5821369000.0,,0.6088166579512061,0.5488919421811381,0.00011522134283969129,0.22058065183023937,0.02,-0.049519059326168235,0.9,36.90999984741211,0.06445181430417746,-0.009989293348738437,0.22784100875303703,-0.06027396541837793,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2,2,84.3,Usable for demo; some stale/missing fields
UHS,Universal Health Services,Healthcare,Health Care Facilities,S&P 500,NR (to derive from financials),BBB-,default - no public rating available; derive from leverage/margin post-SEC pull,0000352915,True,2025-12-31,17364829000.0,1488796000.0,15527593000.0,,7275792000.0,137797000.0,1864397000.0,1015152000.0,156068000.0,,7008097000.0,618743000.0,,3407915000.0,3239601000.0,2602434000.0,,750134000.0,4752551000.0,748158000.0,5500709000.0,849245000.0,0.65,0.3542538112636002,0.0088743310054559,0.08573628913938629,0.05469263652132046,-0.024189261014247346,1.0519551636142845,169.9600067138672,-0.05985171002594791,-0.20106559504175026,0.4186584399318103,-0.30270748718881,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,93.6,Strong public-data coverage
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001403568,True,2026-01-31,12392820000.0,1153479000.0,6999294000.0,4195843000.0,2803451000.0,424243000.0,1502780000.0,434829000.0,185000.0,7547596000.0,1434062000.0,300772000.0,3296411000.0,3144146000.0,2224342000.0,296217000.0,,685887000.0,800000000.0,62287000.0,62287000.0,1067951000.0,0.5994666033459947,0.008899040388930655,0.060612256036108786,0.09307639423472623,0.15257981733586273,-0.04990517615062319,1.4135173458038377,521.5800170898438,0.0023060305849020857,-0.25087250687275586,0.4001409618258784,-0.26207519356396103,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,97.0,Strong public-data coverage
UNH,UnitedHealth Group,Healthcare,,Dow; S&P 500,A bucket,A,demo_bucket_to_refresh,0000731766,True,2025-12-31,447567000000.0,12056000000.0,309581000000.0,207883000000.0,100090000000.0,24365000000.0,19697000000.0,3622000000.0,4002000000.0,50655000000.0,10762000000.0,4361000000.0,59592000000.0,90582000000.0,114897000000.0,23018000000.0,3300000000.0,38032000000.0,72320000000.0,3620000000.0,72320000000.0,16075000000.0,0.6714979278444091,0.23360606755582544,0.07870315038713616,0.026936749134766416,0.051925021238383495,-0.024681747264851527,0.7883756756051071,379.9800109863281,0.24857893652257235,0.38895197762360323,0.34160322191155934,0.0,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,98.5,Strong public-data coverage
UNP,Union Pacific Corporation,Transportation,Rail Transportation,S&P 500,A bucket,A,demo_bucket_to_refresh,0000100885,True,2025-12-31,24510000000.0,7138000000.0,69698000000.0,51231000000.0,18467000000.0,1266000000.0,9290000000.0,3791000000.0,1340000000.0,,59645000000.0,2465000000.0,,4555000000.0,5014000000.0,1860000000.0,,804000000.0,31814000000.0,,31814000000.0,5499000000.0,0.7350426124135556,0.45645499153490776,0.018164079313610148,0.2912280701754386,0.07889752934087062,-0.03087606531033889,0.9084563222975668,264.6499938964844,0.05644485130218069,0.04597397672576853,0.2440852929735225,-0.024367822867999767,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
UPS,United Parcel Service,Transportation,Air Freight & Logistics,S&P 500,A bucket,A,demo_bucket_to_refresh,0001090727,True,2025-12-31,88661000000.0,5572000000.0,73090000000.0,,16227000000.0,5887000000.0,8450000000.0,3685000000.0,785000000.0,,37731000000.0,3000000000.0,,19045000000.0,15620000000.0,11209000000.0,739000000.0,6633000000.0,23585000000.0,2341000000.0,23585000000.0,4765000000.0,0.78,0.32268436174579285,0.08054453413599671,0.06284612174462277,0.06519359693528526,-0.03937611164317964,1.219270166453265,100.77999877929688,-0.009046196622931268,-0.1334342554878718,0.3353687761351847,-0.14845472422163764,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,90.6,Strong public-data coverage
URI,United Rentals,Industrials,Trading Companies & Distributors,S&P 500,NR (to derive from financials),BB-,default - no public rating available; derive from leverage/margin post-SEC pull,0001067701,True,2025-12-31,16099000000.0,2494000000.0,29866000000.0,20898000000.0,8968000000.0,459000000.0,5190000000.0,4130000000.0,,9955000000.0,604000000.0,438000000.0,1732000000.0,3608000000.0,3819000000.0,2510000000.0,240000000.0,776000000.0,14302000000.0,,14302000000.0,1060000000.0,0.6997254403000067,0.4788722962566129,0.015368646621576375,0.15491645443816385,0.03549186365767093,-0.09026987209535928,0.9447499345378372,937.0,0.21384064473518904,0.07140801817117315,0.5618176968604381,-0.050446936317048774,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
USB,U.S. Bancorp,Financials,Diversified Banks,S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0000036104,True,2025-12-31,28656000000.0,7570000000.0,692345000000.0,626694000000.0,65193000000.0,46890000000.0,7970000000.0,,12611000000.0,,3858000000.0,74000000.0,,,,,,,39829000000.0,17162000000.0,17162000000.0,,0.9051758877438272,0.024788219745935914,0.06772635030223371,0.2641680625348967,0.015,-0.0005777466436530921,1.0,55.529998779296875,-0.0023356282513766757,-0.0703664875458403,0.2412592456163715,-0.07557451545133709,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,2,4,81.3,Usable for demo; some stale/missing fields
V,Visa,Financials,,Dow; S&P 500,AA- shown,AA-,screenshot,0001403161,True,2025-09-30,40000000000.0,20058000000.0,99627000000.0,61718000000.0,37909000000.0,17164000000.0,23059000000.0,1482000000.0,-29000000.0,,4236000000.0,1220000000.0,1926000000.0,37766000000.0,35048000000.0,3126000000.0,,555000000.0,19602000000.0,5569000000.0,25171000000.0,21577000000.0,0.6194907003121644,0.2526523934274845,0.17228261415078241,0.50145,0.2165778353257651,-0.03012235638933221,1.0775507874914403,318.7900085449219,0.0474110391899627,-0.01883597010928606,0.2630029334697456,-0.10659081122248915,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
